city,window,test_start,test_end,n_train,model,kind,rmse,mse,mae,mape,n_scored,config,runtime_s,error,rmse_seed_std,n_runs,best_baseline_rmse,beats_baseline,rmse_vs_baseline_pct,rank,window_winner
Delhi,0,2020-06-02,2020-07-01,1979,Seasonal naive (weekly),baseline,9.074037322676896,82.3381533333333,7.201999999999996,31.828812578697608,30,Seasonal naive (weekly),0.0,,,,4.964189762690383,,82.8,7.0,False
Delhi,0,2020-06-02,2020-07-01,1979,SARIMA,model,12.816571253581767,164.2644986981385,11.064469808615772,53.850634339767154,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",50.39,,,,4.964189762690383,False,158.2,8.0,False
Delhi,0,2020-06-02,2020-07-01,1979,Seasonal naive (annual),baseline,16.48648678969133,271.80424666666676,14.227333333333336,62.94768186446454,30,Seasonal naive (annual),0.0,,,,4.964189762690383,,232.1,9.0,False
Delhi,1,2020-02-03,2020-03-03,1859,XGBoost,model,7.7054592999946365,59.374103023873836,5.850106168598993,11.822374374708993,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.75,,,,9.462397159282629,True,-18.6,1.0,True
Delhi,1,2020-02-03,2020-03-03,1859,Prophet,model,8.267814916719164,68.35676349712392,7.00335517586532,14.841478665215726,30,"Prophet (yearly + weekly, additive)",1.72,,,,9.462397159282629,True,-12.6,2.0,False
Delhi,1,2020-02-03,2020-03-03,1859,Holt-Winters,model,8.42835508384399,71.03716941935883,7.019345452951087,15.18823422329319,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.2,,,,9.462397159282629,True,-10.9,3.0,False
Delhi,1,2020-02-03,2020-03-03,1859,ARIMA,model,9.192509254832126,84.50222640017431,7.638560434885021,15.865207310481768,30,"ARIMA(3, 0, 2)",29.62,,,,9.462397159282629,True,-2.9,4.0,False
Delhi,1,2020-02-03,2020-03-03,1859,LSTM,model,9.33014087018895,87.05481158005442,7.9247155400183695,17.421756288250226,30,"LSTM(1x64) lookback=60, direct 30-step, 26 epochs (early stop), mean of seeds [42, 43, 44]",202.29,,0.057296792966079035,3.0,9.462397159282629,True,-1.4,5.0,False
Delhi,1,2020-02-03,2020-03-03,1859,SARIMA,model,9.41588232326702,88.65883992561233,7.739590113206203,15.453301189718394,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",48.72,,,,9.462397159282629,True,-0.5,6.0,False
Delhi,1,2020-02-03,2020-03-03,1859,Naive (last value),baseline,9.462397159282629,89.53695999999997,7.830666666666665,15.893825631930103,30,Naive (last value),0.0,,,,9.462397159282629,,0.0,7.0,False
Delhi,1,2020-02-03,2020-03-03,1859,Seasonal naive (weekly),baseline,11.678896922797689,136.3966333333333,9.808666666666669,20.143028062635615,30,Seasonal naive (weekly),0.0,,,,9.462397159282629,,23.4,8.0,False
Delhi,1,2020-02-03,2020-03-03,1859,Seasonal naive (annual),baseline,13.818867536813572,190.9611,11.320666666666666,24.294124441272054,30,Seasonal naive (annual),0.0,,,,9.462397159282629,,46.0,9.0,False
Delhi,2,2019-10-06,2019-11-04,1739,Prophet,model,7.276749697244448,52.95108615634716,5.895620451419942,12.071075073470961,30,"Prophet (yearly + weekly, additive)",1.68,,,,10.93582552896671,True,-33.5,1.0,True
Delhi,2,2019-10-06,2019-11-04,1739,LSTM,model,8.182813571437682,67.13121627849024,6.566006517444897,12.756720190041575,30,"LSTM(1x64) lookback=60, direct 30-step, 34 epochs (early stop), mean of seeds [42, 43, 44]",186.75,,0.4156661323532767,3.0,10.93582552896671,True,-25.2,2.0,False
Delhi,2,2019-10-06,2019-11-04,1739,SARIMA,model,8.320917774399136,69.23767260831148,6.81340620821425,12.743554803717286,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",47.22,,,,10.93582552896671,True,-23.9,3.0,False
Delhi,2,2019-10-06,2019-11-04,1739,Seasonal naive (annual),baseline,10.93582552896671,119.59228000000003,8.640666666666668,18.404779892688044,30,Seasonal naive (annual),0.0,,,,10.93582552896671,,0.0,4.0,False
Delhi,2,2019-10-06,2019-11-04,1739,XGBoost,model,17.523109339224153,307.0593609144047,15.634453188761142,28.559038579879896,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",5.6,,,,10.93582552896671,False,60.2,5.0,False
Delhi,2,2019-10-06,2019-11-04,1739,ARIMA,model,18.814820662479807,353.99747656127704,16.637821639545926,30.185157799972334,30,"ARIMA(3, 0, 2)",33.33,,,,10.93582552896671,False,72.0,6.0,False
Delhi,2,2019-10-06,2019-11-04,1739,Holt-Winters,model,19.465202153514888,378.89409487720064,17.369931258559053,31.70310101137922,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.22,,,,10.93582552896671,False,78.0,7.0,False
Delhi,2,2019-10-06,2019-11-04,1739,Naive (last value),baseline,20.048054602213487,401.9244933333333,17.75466666666667,32.21734546156881,30,Naive (last value),0.0,,,,10.93582552896671,,83.3,8.0,False
Delhi,2,2019-10-06,2019-11-04,1739,Seasonal naive (weekly),baseline,23.144739287074863,535.6789566666666,21.416999999999998,40.101642375402754,30,Seasonal naive (weekly),0.0,,,,10.93582552896671,,111.6,9.0,False
Delhi,3,2019-06-08,2019-07-07,1619,Prophet,model,8.768167036200406,76.88075317471143,7.017540188139142,21.296209273545724,30,"Prophet (yearly + weekly, additive)",3.04,,,,10.14579206699342,True,-13.6,1.0,True
Delhi,3,2019-06-08,2019-07-07,1619,Naive (last value),baseline,10.14579206699342,102.93709666666663,7.639666666666667,21.0450756350218,30,Naive (last value),0.0,,,,10.14579206699342,,0.0,2.0,False
Delhi,3,2019-06-08,2019-07-07,1619,Holt-Winters,model,10.325099292473107,106.60767539942864,8.206735030470153,23.51087253664044,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.08,,,,10.14579206699342,False,1.8,3.0,False
Delhi,3,2019-06-08,2019-07-07,1619,SARIMA,model,11.28548279969507,127.36212202221326,9.7053902149191,30.15449119392558,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",45.17,,,,10.14579206699342,False,11.2,4.0,False
Delhi,3,2019-06-08,2019-07-07,1619,Seasonal naive (annual),baseline,12.364041140878388,152.86951333333334,9.088666666666667,23.807387322144738,30,Seasonal naive (annual),0.0,,,,10.14579206699342,,21.9,5.0,False
Delhi,3,2019-06-08,2019-07-07,1619,XGBoost,model,12.820699385568021,164.37033273510423,10.493053757885649,31.718798088196365,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",8.32,,,,10.14579206699342,False,26.4,6.0,False
Delhi,3,2019-06-08,2019-07-07,1619,Seasonal naive (weekly),baseline,13.112566873042056,171.9394099999999,10.064333333333332,28.121115065730727,30,Seasonal naive (weekly),0.0,,,,10.14579206699342,,29.2,7.0,False
Delhi,3,2019-06-08,2019-07-07,1619,LSTM,model,13.179062946548882,179.17638759954522,11.536381864610867,37.01549408290855,30,"LSTM(1x64) lookback=60, direct 30-step, 16 epochs (early stop), mean of seeds [42, 43, 44]",184.0,,2.3427947947798327,3.0,10.14579206699342,False,29.9,8.0,False
Delhi,3,2019-06-08,2019-07-07,1619,ARIMA,model,13.633883063448362,185.8827673877841,12.206433056208002,38.463951920936765,30,"ARIMA(3, 0, 2)",29.17,,,,10.14579206699342,False,34.4,9.0,False
Delhi,4,2019-02-08,2019-03-09,1499,ARIMA,model,9.498197999480428,90.21576523733403,7.549460469856672,15.846707007004401,30,"ARIMA(2, 0, 3)",29.22,,,,14.556283866426892,True,-34.7,1.0,True
Delhi,4,2019-02-08,2019-03-09,1499,LSTM,model,9.95529945806982,99.6125680165789,8.191796319498003,18.92216801508694,30,"LSTM(1x64) lookback=60, direct 30-step, 26 epochs (early stop), mean of seeds [42, 43, 44]",201.78,,0.7103384522420777,3.0,14.556283866426892,True,-31.6,2.0,False
Delhi,4,2019-02-08,2019-03-09,1499,SARIMA,model,10.236699303094548,104.7900126219764,7.974162838975087,15.839137756631061,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",42.85,,,,14.556283866426892,True,-29.7,3.0,False
Delhi,4,2019-02-08,2019-03-09,1499,Prophet,model,10.49850947440466,110.21870118416442,8.218477464827492,18.73022126938092,30,"Prophet (yearly + weekly, additive)",1.56,,,,14.556283866426892,True,-27.9,4.0,False
Delhi,4,2019-02-08,2019-03-09,1499,XGBoost,model,13.423847423855927,180.19967965896342,11.377807343433465,26.43332943800209,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.67,,,,14.556283866426892,True,-7.8,5.0,False
Delhi,4,2019-02-08,2019-03-09,1499,Seasonal naive (weekly),baseline,14.556283866426892,211.88539999999983,11.475999999999996,24.439269524762103,30,Seasonal naive (weekly),0.0,,,,14.556283866426892,,0.0,6.0,False
Delhi,4,2019-02-08,2019-03-09,1499,Holt-Winters,model,16.957024681522388,287.5406860497594,14.304736854994347,27.52350282293306,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.01,,,,14.556283866426892,False,16.5,7.0,False
Delhi,4,2019-02-08,2019-03-09,1499,Naive (last value),baseline,19.15481297220101,366.90686000000017,16.792666666666673,32.88478722930665,30,Naive (last value),0.0,,,,14.556283866426892,,31.6,8.0,False
Delhi,4,2019-02-08,2019-03-09,1499,Seasonal naive (annual),baseline,22.116793770044215,489.15256666666664,17.377333333333333,38.17800266585966,30,Seasonal naive (annual),0.0,,,,14.556283866426892,,51.9,9.0,False
Delhi,5,2018-10-11,2018-11-09,1379,XGBoost,model,10.910695190106786,119.04326953141937,9.202960254552236,16.150237559259708,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",7.34,,,,13.364225629143899,True,-18.4,1.0,True
Delhi,5,2018-10-11,2018-11-09,1379,SARIMA,model,11.542954572899959,133.23980027203206,8.488250862356962,16.602205103973088,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",39.49,,,,13.364225629143899,True,-13.6,2.0,False
Delhi,5,2018-10-11,2018-11-09,1379,Seasonal naive (annual),baseline,13.364225629143899,178.60252666666665,10.713999999999997,19.423179073498435,30,Seasonal naive (annual),0.0,,,,13.364225629143899,,0.0,3.0,False
Delhi,5,2018-10-11,2018-11-09,1379,Prophet,model,13.820878174553544,191.01667351585047,12.3652944987495,21.165074266572486,30,"Prophet (yearly + weekly, additive)",2.38,,,,13.364225629143899,False,3.4,4.0,False
Delhi,5,2018-10-11,2018-11-09,1379,Seasonal naive (weekly),baseline,14.218626633164448,202.16934333333336,11.573000000000002,18.952281832766186,30,Seasonal naive (weekly),0.0,,,,13.364225629143899,,6.4,5.0,False
Delhi,5,2018-10-11,2018-11-09,1379,Holt-Winters,model,14.749406794865449,217.54500080042305,12.289787885950036,19.8463480953583,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",0.84,,,,13.364225629143899,False,10.4,6.0,False
Delhi,5,2018-10-11,2018-11-09,1379,LSTM,model,15.088246196036579,232.52628029469597,11.79903167648555,24.074627568454712,30,"LSTM(1x64) lookback=60, direct 30-step, 23 epochs (early stop), mean of seeds [42, 43, 44]",92.75,,2.207058454704751,3.0,13.364225629143899,False,12.9,7.0,False
Delhi,5,2018-10-11,2018-11-09,1379,Naive (last value),baseline,15.425781341637132,237.95473000000024,12.583000000000004,20.145303196598434,30,Naive (last value),0.0,,,,13.364225629143899,,15.4,8.0,False
Delhi,5,2018-10-11,2018-11-09,1379,ARIMA,model,18.087779752694246,327.16777638197595,15.133813234488718,24.02150550380214,30,"ARIMA(2, 0, 3)",24.35,,,,13.364225629143899,False,35.3,9.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,XGBoost,model,3.117579667739988,9.719302984705772,2.5932621505921296,12.344469694798335,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.2,,,,5.259011630842181,True,-40.7,1.0,True
Hyderabad,0,2020-06-02,2020-07-01,1976,LSTM,model,3.3517894181378196,11.716122157941873,2.6388362527799827,11.747213997121493,30,"LSTM(1x64) lookback=60, direct 30-step, 16 epochs (early stop), mean of seeds [42, 43, 44]",74.36,,0.6939955723210416,3.0,5.259011630842181,True,-36.3,2.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,Seasonal naive (weekly),baseline,5.259011630842181,27.657203333333335,4.319,21.24742738058756,30,Seasonal naive (weekly),0.0,,,,5.259011630842181,,0.0,3.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,ARIMA,model,6.353200007321424,40.36315033302894,5.8128454393177105,28.50571449168118,30,"ARIMA(3, 0, 3)",32.92,,,,5.259011630842181,False,20.8,4.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,SARIMA,model,6.462067970249699,41.758322452127054,5.184286294197262,22.813935516044868,30,"SARIMA(1, 0, 2)x(1, 0, 1, 7) + 3 annual Fourier pairs",47.37,,,,5.259011630842181,False,22.9,5.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,Seasonal naive (annual),baseline,7.731329122473057,59.77345000000002,6.656333333333334,30.89568454605038,30,Seasonal naive (annual),0.0,,,,5.259011630842181,,47.0,6.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,Naive (last value),baseline,9.212158270459755,84.86386000000006,8.862000000000005,42.82290494369862,30,Naive (last value),0.0,,,,5.259011630842181,,75.2,7.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,Holt-Winters,model,9.251236203387014,85.58537129085859,8.889357034368611,42.95810663241896,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.32,,,,5.259011630842181,False,75.9,8.0,False
Hyderabad,0,2020-06-02,2020-07-01,1976,Prophet,model,10.023504525860966,100.47064297995526,9.137263862126975,41.140926139209746,30,"Prophet (yearly + weekly, additive)",1.3,,,,5.259011630842181,False,90.6,9.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,XGBoost,model,9.520803523571583,90.64569973445307,8.067069190403723,24.140823822504956,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",6.89,,,,9.737439088384582,True,-2.2,1.0,True
Hyderabad,1,2020-02-03,2020-03-03,1856,Seasonal naive (weekly),baseline,9.737439088384582,94.81771999999997,7.979333333333331,23.706591785969298,30,Seasonal naive (weekly),0.0,,,,9.737439088384582,,0.0,2.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,ARIMA,model,9.746871814133602,95.00151016115204,6.687288641798302,16.88747802272386,30,"ARIMA(3, 0, 1)",32.55,,,,9.737439088384582,False,0.1,3.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,Holt-Winters,model,10.012953648001393,100.2592407570244,6.820660189169483,17.15737403590922,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.17,,,,9.737439088384582,False,2.8,4.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,SARIMA,model,10.144937315313294,102.91975313163613,6.686433316759892,16.481740172439853,30,"SARIMA(1, 0, 2)x(1, 0, 1, 7) + 3 annual Fourier pairs",39.62,,,,9.737439088384582,False,4.2,5.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,Naive (last value),baseline,10.527583768367746,110.83002000000002,6.828666666666667,16.504386434562285,30,Naive (last value),0.0,,,,9.737439088384582,,8.1,6.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,Prophet,model,10.720445311699207,114.92794768113352,6.971064047731881,16.68744097778946,30,"Prophet (yearly + weekly, additive)",1.63,,,,9.737439088384582,False,10.1,7.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,LSTM,model,10.729148663818377,115.37876693944666,8.80494041776268,26.629648325016106,30,"LSTM(1x64) lookback=60, direct 30-step, 16 epochs (early stop), mean of seeds [42, 43, 44]",56.0,,0.5139415230656037,3.0,9.737439088384582,False,10.2,8.0,False
Hyderabad,1,2020-02-03,2020-03-03,1856,Seasonal naive (annual),baseline,11.896464881075667,141.52587666666668,10.344333333333331,33.220508852610955,30,Seasonal naive (annual),0.0,,,,9.737439088384582,,22.2,9.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,ARIMA,model,3.005459089176035,9.032784336710844,2.4288851902026005,10.09957818671308,30,"ARIMA(3, 0, 1)",29.74,,,,3.805626098291846,True,-21.0,1.0,True
Hyderabad,2,2019-10-06,2019-11-04,1736,SARIMA,model,3.2480051107723624,10.549537199603385,2.581545728000435,10.22874768572569,30,"SARIMA(1, 0, 2)x(1, 0, 1, 7) + 3 annual Fourier pairs",36.25,,,,3.805626098291846,True,-14.7,2.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,Holt-Winters,model,3.550235176720881,12.604169810026344,2.871801510676566,12.818046139616179,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.09,,,,3.805626098291846,True,-6.7,3.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,Naive (last value),baseline,3.805626098291846,14.482790000000017,3.0716666666666685,13.849067239293364,30,Naive (last value),0.0,,,,3.805626098291846,,0.0,4.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,Seasonal naive (weekly),baseline,4.28744601520921,18.38219333333333,3.7313333333333323,15.734714443538556,30,Seasonal naive (weekly),0.0,,,,3.805626098291846,,12.7,5.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,LSTM,model,4.50533344065136,20.550012448558014,3.5764599385309155,13.879834992981314,30,"LSTM(1x64) lookback=60, direct 30-step, 17 epochs (early stop), mean of seeds [42, 43, 44]",52.1,,0.5019791201898719,3.0,3.805626098291846,False,18.4,6.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,XGBoost,model,4.560132844515093,20.79481155962531,3.805989989805178,16.552367007337974,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",5.41,,,,3.805626098291846,False,19.8,7.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,Prophet,model,7.094955984512956,50.33840042217621,6.571012566366358,26.5557816587018,30,"Prophet (yearly + weekly, additive)",2.09,,,,3.805626098291846,False,86.4,8.0,False
Hyderabad,2,2019-10-06,2019-11-04,1736,Seasonal naive (annual),baseline,20.114729263237262,404.6023333333334,18.649333333333335,80.75807728957093,30,Seasonal naive (annual),0.0,,,,3.805626098291846,,428.6,9.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,SARIMA,model,4.587487668924481,21.045043112534167,3.769111239851165,29.200816586628164,30,"SARIMA(1, 0, 2)x(1, 0, 1, 7) + 3 annual Fourier pairs",32.02,,,,8.517372247354226,True,-46.1,1.0,True
Hyderabad,3,2019-06-08,2019-07-07,1616,Prophet,model,4.668428966590797,21.794229016104016,3.9857689190658707,30.959823300522142,30,"Prophet (yearly + weekly, additive)",1.23,,,,8.517372247354226,True,-45.2,2.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,XGBoost,model,6.912735514718967,47.7859122964569,6.008068673782473,49.70693802145398,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.22,,,,8.517372247354226,True,-18.8,3.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,LSTM,model,7.731200219239187,60.41023202357005,6.919314687749495,56.76276479363398,30,"LSTM(1x64) lookback=60, direct 30-step, 25 epochs (early stop), mean of seeds [42, 43, 44]",110.43,,0.7992341294051408,3.0,8.517372247354226,True,-9.2,4.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,Holt-Winters,model,8.35980879441084,69.88640307910882,7.4536229526993205,61.66154488168638,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.05,,,,8.517372247354226,True,-1.8,5.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,Naive (last value),baseline,8.517372247354226,72.54562999999997,7.684333333333332,63.291273790365,30,Naive (last value),0.0,,,,8.517372247354226,,0.0,6.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,Seasonal naive (annual),baseline,9.863326855917665,97.28521666666664,8.681,71.6137778086021,30,Seasonal naive (annual),0.0,,,,8.517372247354226,,15.8,7.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,ARIMA,model,10.42292140797183,108.63729067675746,9.565413087157618,78.06125858116886,30,"ARIMA(3, 0, 1)",27.73,,,,8.517372247354226,False,22.4,8.0,False
Hyderabad,3,2019-06-08,2019-07-07,1616,Seasonal naive (weekly),baseline,12.138965359535382,147.35447999999997,10.666666666666664,87.91272103099055,30,Seasonal naive (weekly),0.0,,,,8.517372247354226,,42.5,9.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,LSTM,model,7.319194100164498,53.582118157342315,5.974069169886299,15.025225625544342,30,"LSTM(1x64) lookback=60, direct 30-step, 19 epochs (early stop), mean of seeds [42, 43, 44]",122.47,,0.1073120750872382,3.0,7.9820834790590025,True,-8.3,1.0,True
Hyderabad,4,2019-02-08,2019-03-09,1496,Prophet,model,7.653404082111376,58.57459404407907,5.92058864552456,15.368305786418372,30,"Prophet (yearly + weekly, additive)",1.27,,,,7.9820834790590025,True,-4.1,2.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,Seasonal naive (weekly),baseline,7.9820834790590025,63.71365666666667,5.840333333333334,14.54894424411502,30,Seasonal naive (weekly),0.0,,,,7.9820834790590025,,0.0,3.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,XGBoost,model,8.284845696328018,68.63866821196487,6.639737483072124,15.025903100931481,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.79,,,,7.9820834790590025,False,3.8,4.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,Naive (last value),baseline,10.182304585243296,103.67932666666664,8.363333333333333,18.184949933390275,30,Naive (last value),0.0,,,,7.9820834790590025,,27.6,5.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,Holt-Winters,model,10.43376981772408,108.86355260924998,8.825819827045907,19.29261095684729,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",0.92,,,,7.9820834790590025,False,30.7,6.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,ARIMA,model,10.663393142602377,113.70795331369939,8.787380901108596,19.035288463965045,30,"ARIMA(3, 0, 1)",23.58,,,,7.9820834790590025,False,33.6,7.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,SARIMA,model,11.938218450604039,142.5210597743427,10.123962166303466,21.935608148913367,30,"SARIMA(1, 0, 2)x(1, 0, 1, 7) + 3 annual Fourier pairs",29.57,,,,7.9820834790590025,False,49.6,8.0,False
Hyderabad,4,2019-02-08,2019-03-09,1496,Seasonal naive (annual),baseline,15.021863510674478,225.65638333333337,12.884333333333336,31.45315521615009,30,Seasonal naive (annual),0.0,,,,7.9820834790590025,,88.2,9.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,XGBoost,model,7.090489623228884,50.27504309711648,6.033150180503096,14.428036686519233,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.08,,,,8.265702228687733,True,-14.2,1.0,True
Hyderabad,5,2018-10-11,2018-11-09,1376,Seasonal naive (weekly),baseline,8.265702228687733,68.32183333333334,6.941333333333335,16.79044560465717,30,Seasonal naive (weekly),0.0,,,,8.265702228687733,,0.0,2.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,ARIMA,model,8.825141813001114,77.88312801958058,7.295546443719938,16.489448383692014,30,"ARIMA(3, 0, 1)",21.9,,,,8.265702228687733,False,6.8,3.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,Holt-Winters,model,8.874577162359587,78.75811981067434,7.214162465306223,19.114585393005445,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",0.95,,,,8.265702228687733,False,7.4,4.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,Naive (last value),baseline,9.240816342005006,85.39268666666678,7.436666666666673,19.9744879382913,30,Naive (last value),0.0,,,,8.265702228687733,,11.8,5.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,Prophet,model,15.52654252924217,241.0735229123658,12.882863651648936,28.470792239127967,30,"Prophet (yearly + weekly, additive)",0.99,,,,8.265702228687733,False,87.8,6.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,SARIMA,model,15.909202814673932,253.10273419842895,13.360693314079203,30.225825970319292,30,"SARIMA(1, 0, 2)x(1, 0, 1, 7) + 3 annual Fourier pairs",27.26,,,,8.265702228687733,False,92.5,7.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,Seasonal naive (annual),baseline,16.102585610184885,259.29326333333336,12.329666666666668,27.739646615880392,30,Seasonal naive (annual),0.0,,,,8.265702228687733,,94.8,8.0,False
Hyderabad,5,2018-10-11,2018-11-09,1376,LSTM,model,20.102641299323658,404.26353145829717,19.029113638320194,44.114858525069586,30,"LSTM(1x64) lookback=60, direct 30-step, 16 epochs (early stop), mean of seeds [42, 43, 44]",70.01,,0.3838544633373634,3.0,8.265702228687733,False,143.2,9.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,SARIMA,model,5.067170900048388,25.67622093029719,4.210338293804877,33.105863542698,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",64.01,,,,5.126548546536939,True,-1.2,1.0,True
Lucknow,0,2020-06-02,2020-07-01,1979,Holt-Winters,model,5.091709537388474,25.92550601313275,4.0901323425781095,30.368366441107657,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",2.22,,,,5.126548546536939,True,-0.7,2.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,Prophet,model,5.116245326318213,26.175966239072952,4.182561683069249,33.827890429690726,30,"Prophet (yearly + weekly, additive)",1.29,,,,5.126548546536939,True,-0.2,3.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,Naive (last value),baseline,5.126548546536939,26.281499999999998,4.160666666666667,32.50989288330299,30,Naive (last value),0.0,,,,5.126548546536939,,0.0,4.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,ARIMA,model,5.2768222621021055,27.84485318581638,4.3683656736610414,37.129216647807986,30,"ARIMA(2, 0, 2)",26.66,,,,5.126548546536939,False,2.9,5.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,LSTM,model,5.345215298323908,28.578801120999582,4.265840540551437,30.107128675590932,30,"LSTM(1x64) lookback=60, direct 30-step, 17 epochs (early stop), mean of seeds [42, 43, 44]",76.63,,0.08645539638238293,3.0,5.126548546536939,False,4.3,6.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,XGBoost,model,5.590779621950262,31.256816781214322,4.368514092355255,29.663873524276124,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",3.39,,,,5.126548546536939,False,9.1,7.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,Seasonal naive (weekly),baseline,6.299233022096157,39.68033666666668,4.775666666666667,33.38648836424491,30,Seasonal naive (weekly),0.0,,,,5.126548546536939,,22.9,8.0,False
Lucknow,0,2020-06-02,2020-07-01,1979,Seasonal naive (annual),baseline,10.465020783543624,109.51666,9.229999999999999,83.23154885893183,30,Seasonal naive (annual),0.0,,,,5.126548546536939,,104.1,9.0,False
Lucknow,1,2020-02-03,2020-03-03,1859,ARIMA,model,13.626200888913376,185.67335066502366,10.545944540233604,28.88287871565239,30,"ARIMA(3, 0, 2)",27.04,,,,14.584904867704827,True,-6.6,1.0,True
Lucknow,1,2020-02-03,2020-03-03,1859,SARIMA,model,14.423570662915807,208.03939066812555,10.7043330968406,26.51456556931574,30,"SARIMA(2, 0, 2)x(0, 0, 1, 7) + 3 annual Fourier pairs",63.19,,,,14.584904867704827,True,-1.1,2.0,False
