date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2019-10-20,Delhi,2,48.83,True,33.82,22.84,54.039999999999985,34.79151606766013,48.14261466959695,31.928681438890294,49.94147102186381,33.12334018856188,50.81483239899776
2019-10-21,Delhi,2,51.05,True,33.82,27.890000000000004,55.769999999999996,34.94426975293815,48.87799704781105,34.981899628424046,50.625109644320425,35.60325730069812,54.809815107382946
2019-10-22,Delhi,2,50.05,True,33.82,28.000000000000004,55.49,35.095464052405454,49.59524137975416,35.671326098203174,52.044084050661844,37.17477507654191,57.14543968796361
2019-10-23,Delhi,2,57.92,True,33.82,29.719999999999995,63.31999999999999,35.24508800038718,50.29454561640865,35.72721167497394,51.35055462042388,38.389314636704164,58.35512585024805
2019-10-24,Delhi,2,67.36,True,33.82,36.769999999999996,77.71999999999997,35.393139701896956,50.97609950397527,34.89657928259984,53.25681095287979,38.600947113149175,58.99973763005142
2019-10-25,Delhi,2,52.55,True,33.82,34.07,72.23,35.539621770322526,51.64008350064333,34.33316889448023,53.59305628470889,38.0961862286383,58.69770173787113
2019-10-26,Delhi,2,56.43,True,33.82,33.82,74.03999999999998,35.68453955217586,52.2866680722865,33.77561613972062,54.865885851887235,36.095143258123315,57.53009485586894
2019-10-27,Delhi,2,48.37,True,33.82,22.84,77.30000000000003,35.82789989808958,52.91601326691495,31.928681438890294,56.14201644024903,35.13496519469979,56.257030730457934
2019-10-28,Delhi,2,48.45,True,33.82,27.890000000000004,57.660000000000025,35.969710591969836,53.52826851688111,34.981899628424046,56.25064782817916,37.5661789000744,60.213711006485646
2019-10-29,Delhi,2,60.03,True,33.82,28.000000000000004,62.22,36.10998000045489,54.12357263240295,35.671326098203174,57.6279948659266,39.383401866843585,62.30252940829278
2019-10-30,Delhi,2,63.87,True,33.82,29.719999999999995,70.45999999999998,36.248716892970144,54.70205395602329,35.72721167497394,57.84851222493458,39.71724397553687,63.148121307929486
2019-10-31,Delhi,2,71.37,True,33.82,36.769999999999996,68.01999999999997,36.385930334994605,55.2638306514535,34.89657928259984,58.54346311854672,39.39288671151436,63.38653034794335
2019-11-01,Delhi,2,73.61,True,33.82,34.07,71.62999999999997,36.521629628295436,55.809011103344744,34.33316889448023,58.08551956858741,39.01472887391621,62.63054833057151
2019-11-02,Delhi,2,54.1,True,33.82,33.82,65.97999999999998,36.65582427396123,56.3376944072952,33.77561613972062,60.152883093834895,38.024041096926595,60.99115943472458
2019-11-03,Delhi,2,49.67,True,33.82,22.84,47.39000000000001,36.78852394889048,56.8499709319091,31.928681438890294,60.247353518332496,38.298531917917565,59.28834791749016
2019-11-04,Delhi,2,44.53,True,33.82,27.890000000000004,34.18,36.91973848926947,57.345922936996644,34.981899628424046,62.32107274901864,40.34468413001717,63.112564175862715
2019-06-08,Delhi,3,51.0,True,35.32000000000001,57.23999999999999,31.269999999999996,37.47627771462586,36.8877029313289,36.14368869386471,43.49741908759745,35.76725289749139,45.87023228771284
2019-06-09,Delhi,3,62.84,True,35.32000000000001,32.220000000000006,27.39,40.61247969282207,40.76289825256869,35.345605874370165,45.77341991111493,36.48360927300793,44.12818275382591
2019-06-10,Delhi,3,61.53,True,35.32000000000001,30.329999999999995,34.22999999999999,41.67439929332251,41.87442369910248,37.75558044951841,45.1633909022841,41.80064502129457,46.089647556761996
2019-06-11,Delhi,3,49.86,True,35.32000000000001,35.99999999999999,34.849999999999994,42.61781052973793,42.09232697412078,37.96583539478352,44.32545515436272,45.753446356726386,46.57751479351899
2019-06-12,Delhi,3,30.46,True,35.32000000000001,42.68,31.71999999999999,43.0496017732469,42.12751100201619,38.60956396168687,44.10370216596592,48.073521226582294,46.19594109327226
2019-06-13,Delhi,3,34.53,True,35.32000000000001,44.849999999999994,25.749999999999996,43.374500842049486,42.241576340067645,37.84654148557992,44.44800749580043,46.40296493961788,45.42373081290367
2019-06-14,Delhi,3,37.07,True,35.32000000000001,35.32000000000001,25.370000000000005,43.56846213436173,42.704104540230546,36.73762426082615,42.85936477579247,45.90875699402154,43.77859661410998
2019-06-15,Delhi,3,47.15,True,35.32000000000001,57.23999999999999,24.61,43.7185914127506,42.73199768819024,36.14368869386471,44.79690598740236,44.241338701487514,41.6179300593349
2019-06-16,Delhi,3,20.56,True,35.32000000000001,32.220000000000006,25.000000000000004,43.83281025154907,42.66667501180303,35.345605874370165,45.46831522562712,42.040373987558965,39.75375757557133
2019-06-17,Delhi,3,27.51,True,35.32000000000001,30.329999999999995,22.779999999999998,43.93142084732867,42.63924563869736,37.75558044951841,44.4680330506194,47.86517754866816,41.26894584534972
2019-06-18,Delhi,3,32.32,True,35.32000000000001,35.99999999999999,26.679999999999996,44.019174372128674,42.59564612740937,37.96583539478352,44.307728370001904,51.53815908704931,41.48803199158151
2019-06-19,Delhi,3,37.14,True,35.32000000000001,42.68,26.520000000000003,44.101205351200115,42.5246081168471,38.60956396168687,43.98125472105978,49.3180354838971,40.972211657593554
2019-06-20,Delhi,3,31.19,True,35.32000000000001,44.849999999999994,33.71000000000001,44.17931349833646,42.42511078200699,37.84654148557992,43.598735890268024,48.42700623258476,40.15597472401309
2019-06-21,Delhi,3,44.78,True,35.32000000000001,35.32000000000001,34.82000000000001,44.25488947939363,42.29855576321871,36.73762426082615,44.264993999870335,46.39940502282071,38.61421754279022
2019-06-22,Delhi,3,44.12,True,35.32000000000001,57.23999999999999,45.06000000000001,44.32853835831141,42.14688027549215,36.14368869386471,44.272959248523314,45.28329838048138,36.662635089923775
2019-06-23,Delhi,3,23.02,True,35.32000000000001,32.220000000000006,44.23,44.40066064017656,41.972100187920404,35.345605874370165,45.19902644254355,42.39776382960142,35.013157966398644
2019-06-24,Delhi,3,25.93,True,35.32000000000001,30.329999999999995,34.980000000000004,44.47145597535826,41.776197910334176,37.75558044951841,45.33513877553978,44.8648747352049,36.385689743204345
2019-06-25,Delhi,3,32.24,True,35.32000000000001,35.99999999999999,34.92,44.54104997679336,41.56109381066209,37.96583539478352,44.54345786816924,45.78606238217099,36.64656852062038
