city,window,test_start,test_end,n_train,model,kind,rmse,mse,mae,mape,n_scored,config,runtime_s,error,rmse_seed_std,n_runs,best_baseline_rmse,beats_baseline,rmse_vs_baseline_pct,rank,window_winner
Bengaluru,1,2020-02-03,2020-03-03,1781,SARIMA,model,9.296232183898704,86.41993281695407,7.45967387971581,17.50824268745982,30,"SARIMA(2, 0, 1)x(0, 0, 1, 7) + 3 annual Fourier pairs",33.26,,,,11.47447369889646,True,-19.0,1.0,True
Bengaluru,1,2020-02-03,2020-03-03,1781,LSTM,model,9.816053208778328,96.37578755235454,7.848723840421266,17.95928878058331,30,"LSTM(1x64) lookback=60, direct 30-step, 24 epochs (early stop), mean of seeds [42, 43, 44]",92.89,,0.14452319809361644,3.0,11.47447369889646,True,-14.5,2.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,Holt-Winters,model,9.891675697686619,97.84524810820407,7.868885746524042,18.547378565501525,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.07,,,,11.47447369889646,True,-13.8,3.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,Seasonal naive (weekly),baseline,11.47447369889646,131.66354666666663,9.49533333333333,24.033754986830548,30,Seasonal naive (weekly),0.0,,,,11.47447369889646,,0.0,4.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,ARIMA,model,11.5945208698,134.43291420022777,8.978361486555142,18.84314537735792,30,"ARIMA(2, 0, 1)",23.75,,,,11.47447369889646,False,1.0,5.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,Seasonal naive (annual),baseline,11.91034102506445,141.85622333333333,10.124999999999998,23.097435535771695,30,Seasonal naive (annual),0.0,,,,11.47447369889646,,3.8,6.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,XGBoost,model,12.352007010599532,152.5720771899,9.709578969777118,20.341503288522446,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",5.32,,,,11.47447369889646,False,7.6,7.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,Naive (last value),baseline,12.42397333115832,154.35511333333318,9.543999999999993,19.601369157002946,30,Naive (last value),0.0,,,,11.47447369889646,,8.3,8.0,False
Bengaluru,1,2020-02-03,2020-03-03,1781,Prophet,model,14.467673234351553,209.31356881597233,11.571867455838893,24.17594855752065,30,"Prophet (yearly + weekly, additive)",1.99,,,,11.47447369889646,False,26.1,9.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,ARIMA,model,13.519234370101467,182.7696979537328,10.275478030834616,40.69206062415691,30,"ARIMA(2, 0, 1)",23.56,,,,14.239854282962304,True,-5.1,1.0,True
Bengaluru,2,2019-10-06,2019-11-04,1661,SARIMA,model,14.174603717944361,200.91939056076208,11.665611728115913,52.25166935182046,30,"SARIMA(2, 0, 1)x(0, 0, 1, 7) + 3 annual Fourier pairs",29.41,,,,14.239854282962304,True,-0.5,2.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,Naive (last value),baseline,14.239854282962304,202.77344999999988,11.988999999999995,54.10496396851629,30,Naive (last value),0.0,,,,14.239854282962304,,0.0,3.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,Holt-Winters,model,14.616157351422542,213.6320557215432,12.396257546380436,55.87226964244974,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.18,,,,14.239854282962304,False,2.6,4.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,XGBoost,model,15.401928548174388,237.21940300306917,12.948989640422356,59.39007009588531,30,"XGBoost recursive (21 features: lags 1-28, rolling [7, 14, 30], calendar)",4.11,,,,14.239854282962304,False,8.2,5.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,LSTM,model,15.6852816659574,246.32129581793632,12.606917421917885,58.232406970836514,30,"LSTM(1x64) lookback=60, direct 30-step, 45 epochs (early stop), mean of seeds [42, 43, 44]",124.25,,0.5415116596315755,3.0,14.239854282962304,False,10.2,6.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,Seasonal naive (weekly),baseline,15.706809881916396,246.70387666666653,12.066333333333334,49.776185616203534,30,Seasonal naive (weekly),0.0,,,,14.239854282962304,,10.3,7.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,Prophet,model,18.488558773211015,341.8268055104779,15.346859566025554,75.54183319630283,30,"Prophet (yearly + weekly, additive)",1.49,,,,14.239854282962304,False,29.8,8.0,False
Bengaluru,2,2019-10-06,2019-11-04,1661,Seasonal naive (annual),baseline,23.43005697816375,548.9675699999999,18.744999999999997,89.90260749121508,30,Seasonal naive (annual),0.0,,,,14.239854282962304,,64.5,9.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,Holt-Winters,model,6.7851817611774585,46.03869153221524,5.157238774157346,33.68522508545463,30,"Holt-Winters (add. damped trend, add. seasonal m=7)",1.12,,,,6.861863206641961,True,-1.1,1.0,True
Bengaluru,3,2019-06-08,2019-07-07,1541,Naive (last value),baseline,6.861863206641961,47.085166666666694,5.3673333333333355,34.54246373812354,30,Naive (last value),0.0,,,,6.861863206641961,,0.0,2.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,SARIMA,model,6.8875807090537,47.43876802372867,5.313855435162789,34.15825096017082,30,"SARIMA(2, 0, 1)x(0, 0, 1, 7) + 3 annual Fourier pairs",30.03,,,,6.861863206641961,False,0.4,3.0,False
Bengaluru,3,2019-06-08,2019-07-07,1541,LSTM,model,7.328114624887543,53.74418471967844,5.718559582756235,36.95933561338185,30,"LSTM(1x64) lookback=60, direct 30-step, 17 epochs (early stop), mean of seeds [42, 43, 44]",60.83,,0.20717327092982524,3.0,6.861863206641961,False,6.8,4.0,False
