date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2018-10-19,Bengaluru,5,20.75,True,40.93,13.99,44.65999999999999,26.942054384610387,30.79770143730947,34.357277030276094,34.24146956485962,28.541352555473896,34.250037158555905
2018-10-20,Bengaluru,5,25.61,True,40.93,14.0,79.76,26.986874919930408,30.935241072883624,34.38081256008311,33.91045166368789,27.8183947344343,34.5028331977362
2018-10-21,Bengaluru,5,36.42,True,40.93,20.86,39.67000000000001,27.043900493052146,31.130454557114263,30.37345834752927,34.84221795513661,27.681626422162488,32.19426343213702
2018-10-22,Bengaluru,5,37.81,True,40.93,32.94,22.440000000000005,27.107287408183346,31.35851350118444,33.37430050681226,35.609373196494595,31.218623989098525,34.92296522188401
2018-10-23,Bengaluru,5,49.17,True,40.93,31.819999999999993,26.849999999999998,27.173735695941748,31.605531725428868,35.88841570399372,35.55469392122575,32.158130057437994,37.79464734809331
2018-10-24,Bengaluru,5,62.67,True,40.93,40.93,42.56000000000001,27.24138365618746,31.86367586694447,36.54624110684944,35.509474838033384,31.04384592864973,39.6281999937066
2018-10-25,Bengaluru,5,46.34,True,40.93,21.470000000000002,35.28999999999999,27.30918393387291,32.128477957875255,35.79550030243815,36.04644142419627,32.62824422654455,39.21558586593882
2018-10-26,Bengaluru,5,50.19,True,40.93,13.99,25.490000000000002,27.37655058438429,32.39734625467197,34.357277030276094,36.464215733405716,30.038055322619417,39.22581402271374
2018-10-27,Bengaluru,5,39.65,True,40.93,14.0,26.03,27.443159179765445,32.66873629757536,34.38081256008311,36.345539636376145,28.520195297475137,39.060706341389036
2018-10-28,Bengaluru,5,37.32,True,40.93,20.86,37.38,27.50883351578841,32.941688352166544,30.37345834752927,36.856311943811654,28.56609865834752,35.96008783409039
2018-10-29,Bengaluru,5,36.11,True,40.93,32.94,47.47,27.573481377510813,33.215568989450055,33.37430050681226,37.29381031816146,30.874499369560535,38.38968722745214
2018-10-30,Bengaluru,5,40.12,True,40.93,31.819999999999993,45.489999999999995,27.63705811261462,33.48992666732786,35.88841570399372,37.08902487110783,33.62679848251864,40.811446434656304
2018-10-31,Bengaluru,5,40.02,True,40.93,40.93,122.41000000000004,27.69954597199923,33.76441106045104,36.54624110684944,36.760135600341165,34.11449525950233,41.96432096290089
2018-11-01,Bengaluru,5,20.96,True,40.93,21.470000000000002,39.88000000000001,27.760942391964715,34.03872806609393,35.79550030243815,36.87649496520773,34.08238678362465,40.66497743208449
2018-11-02,Bengaluru,5,17.57,True,40.93,13.99,66.54000000000002,27.821253347527236,34.312614786647565,34.357277030276094,36.89440995376912,33.7602934431737,39.77890762658033
2018-11-03,Bengaluru,5,21.42,True,40.93,14.0,58.73000000000002,27.880489581857972,34.585825703118566,34.38081256008311,38.017937074019024,34.30400151931457,38.70086398036839
2018-11-04,Bengaluru,5,21.84,True,40.93,20.86,41.02000000000001,27.93866446695263,34.85812512103409,30.37345834752927,37.23164575295662,32.1073444381645,34.786456162763955
2018-11-05,Bengaluru,5,23.98,True,40.93,32.94,26.699999999999996,27.995792789488945,35.12928313418339,33.37430050681226,38.07320582418952,33.77246991253851,36.25617919379139
2018-11-06,Bengaluru,5,41.38,True,40.93,31.819999999999993,22.050000000000004,28.05189006144579,35.39907356300372,35.88841570399372,37.43406841042247,34.54664729939432,37.641141565278886
2018-11-07,Bengaluru,5,57.03,True,40.93,40.93,27.98,28.106972128391202,35.667273002612404,36.54624110684944,38.02131347892402,35.152561812306985,37.824040488255555
2018-11-08,Bengaluru,5,61.98,True,40.93,21.470000000000002,26.89,28.16105494665257,35.933660495197095,35.79550030243815,38.47915242560308,33.73491809800433,35.85477081468577
2018-11-09,Bengaluru,5,33.68,True,40.93,13.99,25.940000000000005,28.21415445633401,36.19801755407052,34.357277030276094,38.637082438650886,32.80142779756928,34.364729970032776
2020-06-02,Chennai,0,18.83,True,36.150000000000006,27.819999999999997,58.14999999999999,29.950977381763586,34.83421981213331,32.65591787222951,34.020459572337565,30.928478483352382,24.155739694716935
2020-06-03,Chennai,0,20.61,True,36.150000000000006,20.0,60.53000000000002,28.482866017506694,35.374198325147454,30.60435589061566,33.68523765439739,30.96570168214095,22.930900642127757
2020-06-04,Chennai,0,18.5,True,36.150000000000006,31.03,52.59,27.68520747120061,35.03564120553171,30.861306637074275,34.53949785040083,31.465659051487926,23.08756355408262
2020-06-05,Chennai,0,18.53,True,36.150000000000006,38.29999999999999,54.06000000000001,27.277200389369288,35.40062944566752,31.2212053030078,34.6482580285337,31.29036462910944,23.198367967658523
2020-06-06,Chennai,0,40.73,True,36.150000000000006,33.99,42.32000000000001,27.10159656692765,36.589037897529984,30.700671823918345,34.998932594375916,30.263282456697567,22.4933389369496
2020-06-07,Chennai,0,20.52,True,36.150000000000006,18.85,55.83999999999998,27.06678237023373,39.0054290287021,29.248792995184154,35.28142223628924,28.519632249803387,21.031036645218265
